ID,Lat,Long,Location,Date,Year,Month,Day,Season,Time,NightDay,Type,CoyoteNumber,CoyoteYoung,HumanActivity,VulnerableIndividual,DogPresent,Hazing,CoyoteResponse,HumanPerception,Health,Classifier
3970,53.56146636,-113.3852429,Rundle park where the marker indicates,8/3/2018,2018,8,3,PupRearing,12:00:00 PM,Day,Sighting,One,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Healthy,Mpruden
3971,53.542882,-113.479764,Grersan Hill and 95 street near the Shaw Center,8/14/2018,2018,8,14,PupRearing,12:00:00 PM,Day,Sighting,More,Yes,Driving,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,GLajeunesse
3972,53.50953546,-113.5418222,Whitemud Creek Trail past stables on path just past orange barriers near horse crossing path,8/16/2018,2018,8,16,PupRearing,10:00:00 AM,Day,Encounter,One,Unknown,Walking,Dog,Leashed,Yes,6,Negative,Unknown,Mpruden
3973,53.52579081,-113.477983,Mill Creek paved trail approximately opposite 90 Avenue,8/20/2018,2018,8,20,PupRearing,8:00:00 AM,Day,Sighting,One,Unknown,Walking,Unknown,Unknown,No,0,Unknown,Healthy,Mpruden
3974,53.50468755,-113.6025877,Wolf Willow Road and Wolf Willow Way,8/23/2018,2018,8,23,PupRearing,6:00:00 AM,Day,Sighting,One,Unknown,Walking,Dog,Unknown,No,1,Unknown,Unknown,Mpruden
3975,53.494898,-113.563088,141 street and58avenue,8/27/2018,2018,8,27,PupRearing,8:00:00 PM,Day,Sighting,One,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,AHoron
3976,53.52137709,-113.5419698,400 meters from Hawrelak park bridge on trail  up to Sask Drive,8/30/2018,2018,8,30,PupRearing,Morning,Day,Encounter,One,Unknown,Walking,Dog,OffLeash,Yes,6,Negative,Healthy,Mpruden
3977,53.53,-113.48,138  128 a ave ,9/1/2018,2018,9,1,Dispersal,Afternoon,Day,Sighting,Unknown,Unknown,HomeYard,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Mpruden
3978,53.50458546,-113.6025233,Unknown,8/21/2018,2018,8,21,PupRearing,8:00:00 AM,Day,Sighting,One,Unknown,Walking,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Mpruden
3979,53.52988521,-113.4788842,Millcreek Trail,9/4/2018,2018,9,4,Dispersal,8:00:00 PM,Day,Encounter,One,Unknown,OutdoorAct,Unknown,Unknown,Yes,3,Unknown,Unknown,Mpruden
3980,53.52794648,-113.4777684,93 avenue &amp; 96 street,9/8/2018,2018,9,8,Dispersal,7:00:00 AM,Day,Sighting,One,Unknown,Walking,Dog,OffLeash,No,1,Unknown,Unknown,Mpruden
3981,53.505095,-113.572348,Along the river outside of Fort edmonton Park.. Coyote was across the rivee,9/8/2018,2018,9,8,Dispersal,6:00:00 PM,Day,Sighting,One,Unknown,Walking,Dog,Unknown,No,6,Unknown,Unknown,TDupuis
3982,53.535856,-113.500723,98ave 105 st,9/13/2018,2018,9,13,Dispersal,Morning,Day,Sighting,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Healthy,MElphick
3983,53.54001108,-113.4865553,Grierson Hill ,8/29/2018,2018,8,29,PupRearing,7:00:00 AM,Day,Sighting,One,Unknown,Driving,Unknown,Unknown,Yes,Unknown,Positive,Healthy,Mpruden
3984,53.51979519,-113.4717603,"83st, 63ave by Kenilworth arena",9/18/2018,2018,9,18,Dispersal,8:00:00 AM,Day,Sighting,One,Unknown,Unknown,Unknown,Unknown,No,0,Unknown,Unknown,Mpruden
3985,53.52316305,-113.5444374,"North Saskatchewan River, East Bank. near Hawrelak Walking bridge. ",10/10/2018,2018,10,10,Dispersal,8:00:00 PM,Night,Sighting,One,Unknown,Walking,Dog,OffLeash,No,0,Unknown,Unknown,Mpruden
3986,53.53159428,-113.4820921,94 Ave 97 Street,10/25/2018,2018,10,25,Dispersal,Evening,Unknown,Encounter,Two,Unknown,Walking,Dog,Unknown,Unknown,8,Unknown,Healthy,Mpruden
3987,53.564298,-113.429011,Ada Blvd and 60 Street,10/16/2018,2018,10,16,Dispersal,9:00:00 PM,Night,Sighting,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,TDupuis
3988,53.558831,-113.465487,81 Street and 111Ave,10/29/2018,2018,10,29,Dispersal,Night,Night,Encounter,One,Unknown,Unknown,Unknown,Unknown,Unknown,3,Unknown,Healthy,HDunsireÂ 
3989,53.55854445,-113.459921,Near 77st - 111ave,10/31/2018,2018,10,31,Dispersal,Afternoon,Day,Sighting,One,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Healthy,Mpruden
3990,53.46369652,-113.3862192,Mill Creek Ravine near 28 St. on the path behind my condo (#20 2815 34 Ave.),11/15/2018,2018,11,15,Dispersal,8:00:00 AM,Day,Sighting,Two,Unknown,Unknown,Unknown,Unknown,No,Unknown,Unknown,Unknown,Mpruden
3991,53.503727,-113.588986,Rio park drive,11/7/2018,2018,11,7,Dispersal,Morning,Day,Encounter,More,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,HDunsireÂ 
3992,53.503701,-113.588955,End of Rio park road,11/9/2018,2018,11,9,Dispersal,Morning,Day,Encounter,More,Unknown,Unknown,Dog,Leashed,Yes,4,Unknown,Unknown,Ahamid
3993,53.560211,-113.441425,Ada Blvd and 70 street,12/1/2018,2018,12,1,Dispersal,Night,Night,Sighting,Three,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Healthy,GLajeunesse
3994,53.558039,-113.399339,Ada boulevard and 104 ave,12/1/2018,2018,12,1,Dispersal,7:00:00 PM,Night,Sighting,One,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,HDunsireÂ 
3995,53.52575543,-113.4773105,Whyte ave,10/23/2018,2018,10,23,Dispersal,Afternoon,Day,Encounter,One,Unknown,Walking,Dog,Leashed,Yes,7,Unknown,Unknown,Mpruden
3996,53.54182266,-113.4029455,Unknown,12/1/2018,2018,12,1,Dispersal,Unknown,Unknown,Sighting,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Mpruden
3997,53.49365966,-113.5850568,MacNeil Way &amp; MacNeil Link,12/13/2018,2018,12,13,Dispersal,9:00:00 AM,Day,Sighting,One,Unknown,Driving,Unknown,Unknown,No,3,Negative,Unknown,Mpruden
3998,53.49317088,-113.5921071,Unknown,10/1/2018,2018,10,1,Dispersal,Unknown,Unknown,Encounter,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Mpruden
3999,53.51424,-113.583056,79A Ave 152 street,1/10/2019,2019,1,10,Breeding,Afternoon,Day,Encounter,One,Unknown,HomeYard,Unknown,Unknown,Yes,2,Unknown,Unknown,RGodinho
4000,53.548179,-113.469036,87 St and Rowland Road,11/28/2018,2018,11,28,Dispersal,9:00:00 PM,Night,Encounter,One,Unknown,Unknown,Dog,Unknown,Unknown,9,Unknown,Unknown,HDunsireÂ 
4001,53.48554008,-113.6207194,Rabbit Hill Road/Riverbend Road,1/11/2019,2019,1,11,Breeding,9:00:00 AM,Day,Encounter,Two,Yes,Unknown,Dog,OffLeash,Unknown,Unknown,Negative,Healthy,Mpruden
4002,53.5149598,-113.5866661,"156st, between 81&amp; 83 Ave-Lynnwood Ravine",1/27/2019,2019,1,27,Breeding,Afternoon,Day,Encounter,Two,Unknown,Walking,Multiple,Unknown,Yes,6,Negative,Unknown,Mpruden
4003,53.542558,-113.478632,Cameron Avenue and 101 ave riverdale,2/5/2019,2019,2,5,Breeding,Evening,Unknown,Sighting,More,Unknown,Unknown,Unknown,Unknown,No,Unknown,Unknown,Healthy,OCampbell
4004,53.50860534,-113.5640926,Stairs going up to Laurier Drive,2/9/2019,2019,2,9,Breeding,12:00:00 PM,Day,Sighting,One,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Mpruden
4005,53.52174705,-113.5473664,Buena Vista Dog Park near bridge to Hawrelak Park,2/12/2019,2019,2,12,Breeding,5:00:00 PM,Day,Encounter,More,Unknown,Walking,Unknown,Unknown,Yes,2,Unknown,Unknown,Mpruden
4006,53.52201494,-113.4779615,"86 Ave &amp; Mill Creek Ravine, west side",2/16/2019,2019,2,16,Breeding,3:00:00 PM,Day,Sighting,One,Unknown,HomeYard,Unknown,Unknown,No,0,Unknown,Healthy,Mpruden
4007,53.52213376,-113.4780205,"86 Ave &amp; Mill Creek Ravine, west side",2/18/2019,2019,2,18,Breeding,12:00:00 PM,Day,Sighting,One,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Mpruden
4008,53.503376,-113.587916,At the Bottom of Patricia Ravine,2/16/2019,2019,2,16,Breeding,4:00:00 PM,Day,Encounter,Two,Unknown,Walking,Dog,Unknown,Unknown,8,Unknown,Healthy,TDupuis
4009,53.48079017,-113.6108918,Terwillegar Park,2/18/2019,2019,2,18,Breeding,5:00:00 PM,Day,Encounter,Two,Unknown,Walking,Dog,OffLeash,Yes,8,Unknown,Unknown,Mpruden
4010,53.48436542,-113.6212773,"Terwillegar park, on the beaver ponds ",2/18/2019,2019,2,18,Breeding,5:00:00 PM,Day,Encounter,Two,Unknown,Walking,Dog,OffLeash,Yes,9,Unknown,Unknown,Mpruden
4011,53.481503,-113.606232,Terwilligar Dog Park,2/21/2019,2019,2,21,Breeding,10:00:00 AM,Day,Sighting,Two,Unknown,Unknown,Dog,OffLeash,Unknown,Unknown,Unknown,Unknown,JButts
4012,53.474364,-113.41122,Mill Creek Ravine by the Kulawy Neighbourhood (44St/38Ave),2/22/2019,2019,2,22,Breeding,8:00:00 AM,Day,Encounter,One,Unknown,Walking,Dog,OffLeash,Yes,4,Unknown,Unknown,CRandall
4013,53.52220139,-113.4775093,In mill creek ravine between the middle parking lot for the pool and 88 ave.,3/2/2019,2019,3,2,Breeding,1:00:00 PM,Day,Sighting,One,Unknown,Walking,Dog,Leashed,No,1,Unknown,Unknown,Mpruden
4014,53.47160805,-113.5641355,Burlry drive and Burley Close,3/2/2019,2019,3,2,Breeding,4:00:00 PM,Day,Sighting,Three,Unknown,Walking,Unknown,Unknown,No,0,Unknown,Unknown,Mpruden
4015,53.532468,-113.516298,River valley road by royal Glenora,3/5/2019,2019,3,5,Breeding,12:00:00 AM,Night,Sighting,One,Unknown,Driving,Unknown,Unknown,No,Unknown,Unknown,Unknown,MElphick
4016,53.511972,-113.579684,Whitemud drive/ 149 st,3/23/2019,2019,3,23,Breeding,5:00:00 PM,Day,Unknown,Two,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,JButts
4017,53.46357367,-113.3864231,Mill Creek Ravine near 28 St. behind my condo (#20 2815 34 Ave.),3/31/2019,2019,3,31,Breeding,5:00:00 PM,Day,Sighting,One,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Mpruden
4018,53.48906386,-113.5320992,51 ave,4/22/2019,2019,4,22,Breeding,8:00:00 AM,Day,Encounter,Two,Unknown,Unknown,Dog,OffLeash,Yes,6,Unknown,Unknown,Mpruden
4019,53.530391,-113.486239,99 th st/scona road and 94th Ave nw,4/26/2019,2019,4,26,Breeding,7:00:00 PM,Day,Encounter,Two,Unknown,Walking,Dog,Leashed,Yes,9,Unknown,Unknown,JButts
4020,53.52931125,-113.4772641,93 Ave &amp; Mill Creek E side trail,4/29/2019,2019,4,29,Breeding,7:00:00 AM,Day,Sighting,One,Unknown,OutdoorAct,Unknown,Unknown,No,3,Unknown,Healthy,Mpruden
4021,53.52718754,-113.4906001,in Nellie McClung Park at the 91st ave end,4/29/2019,2019,4,29,Breeding,6:00:00 PM,Day,Encounter,One,Unknown,Walking,Multiple,Leashed,Yes,9,Unknown,Healthy,Mpruden
4022,53.5263263,-113.4904716,Stairs along 92 Ave leading up from the river valley,5/1/2019,2019,5,1,PupRearing,4:00:00 PM,Day,Sighting,One,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Mpruden
4023,53.52632655,-113.4786267,115A st &amp; 60 ave (U of A Farm road to Saville Center),5/1/2019,2019,5,1,PupRearing,10:00:00 PM,Night,Encounter,More,Unknown,HomeYard,Dog,HomeYard,Unknown,7,Unknown,Unknown,Mpruden
4024,53.52962129,-113.4781385,93a Ave &amp; Mill Creek E side trail,5/6/2019,2019,5,6,PupRearing,7:00:00 AM,Day,Sighting,Two,Unknown,Unknown,Unknown,Unknown,No,3,Unknown,Healthy,Mpruden
4025,53.527619,-113.486359,99 street and Saskatchewan drive ,5/8/2019,2019,5,8,PupRearing,12:00:00 PM,Day,Encounter,One,Unknown,OutdoorAct,Dog,Unknown,Yes,9,Unknown,Healthy,MElphick
4026,53.49544678,-113.5601659,The coyote was on the trails in the whitemud park ravine.,5/5/2019,2019,5,5,PupRearing,1:00:00 PM,Day,Encounter,One,Unknown,Unknown,Unknown,Unknown,Unknown,0,Unknown,Unknown,Mpruden
4027,53.4912597,-113.560595,white mud creek trail in the middle between Fox Dr and Snow Valley,5/14/2019,2019,5,14,PupRearing,Afternoon,Day,Encounter,More,Unknown,OutdoorAct,Dog,Unknown,Yes,8,Unknown,Unknown,Mpruden
4028,53.52798474,-113.4756012,96 St. and 93 Ave.,5/21/2019,2019,5,21,PupRearing,7:00:00 PM,Day,Encounter,One,Unknown,Unknown,Dog,OffLeash,Unknown,Unknown,Unknown,Healthy,Mpruden
4029,53.476287,-113.640734,184 street ravine,5/25/2019,2019,5,25,PupRearing,2:00:00 PM,Day,Encounter,One,Unknown,Walking,Dog,Unknown,Yes,6,Unknown,Unhealthy,JButts
4030,53.514223,-113.583164,152 street and 81 avenue,5/31/2019,2019,5,31,PupRearing,10:00:00 PM,Day,Sighting,More,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,CRandall
4031,53.44559617,-113.5176582,Blackmud Creek near 111 Street,1/21/2019,2019,1,21,Breeding,Morning,Day,Sighting,Two,Unknown,Unknown,Unknown,Unknown,Unknown,0,Unknown,Unknown,Mpruden
4032,53.49660837,-113.5632558,59 Ave 141 St NW,6/8/2019,2019,6,8,PupRearing,7:00:00 PM,Day,Encounter,One,Unknown,Unknown,Dog,Unknown,Unknown,6,Unknown,Unknown,Mpruden
4033,53.463713,-113.388107,34 Street 33 Ave,6/11/2019,2019,6,11,PupRearing,7:00:00 PM,Day,Sighting,One,Unknown,HomeYard,Child,Unknown,Unknown,3,Negative,Unknown,KFleming
4034,53.47481372,-113.64119,Ravine connecting Wedgewood &amp; Cameron Heights,6/17/2019,2019,6,17,PupRearing,12:00:00 PM,Day,Encounter,One,Unknown,Walking,Dog,Leashed,Yes,8,Unknown,Healthy,AHoron
4035,53.552971,-113.461387,Riverside Golf Course between hole 5 &amp; 6,6/18/2019,2019,6,18,PupRearing,7:00:00 PM,Day,Sighting,One,Unknown,Unknown,Unknown,Unknown,No,0,Unknown,Unknown,CCampkin
4036,53.561104,-113.443123,111 Avenue and 70 Street - Residential,6/11/2019,2019,6,11,PupRearing,Unknown,Unknown,Sighting,One,Unknown,Walking,Unknown,Unknown,Yes,3,Unknown,Unknown,JButts
4037,53.52979593,-113.4819312,"paved bike trail, Mill Creek Ravine, opposite 94a Ave",6/22/2019,2019,6,22,PupRearing,7:00:00 AM,Day,Sighting,One,Unknown,OutdoorAct,Unknown,Unknown,Yes,1,Unknown,Healthy,CRandall
4038,53.43929839,-113.6137276,Windermere Blvd and Terwilliger ,6/24/2019,2019,6,24,PupRearing,Morning,Day,Sighting,One,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Concern,Unknown,MElphick
4039,53.52945284,-113.4772051,approx 93 Ave &amp; Mill Creek E side trail,6/24/2019,2019,6,24,PupRearing,6:00:00 AM,Day,Sighting,One,Unknown,Unknown,Unknown,Unknown,No,0,Unknown,Unknown,CRandall
4040,53.52379959,-113.5012485,105 Street Saskatchewan Drive,6/25/2019,2019,6,25,PupRearing,1:00:00 PM,Day,Encounter,One,Unknown,OutdoorAct,Dog,Unknown,Yes,1,Unknown,Unhealthy,HDunsireÂ 
4041,53.52357218,-113.5020505,Lawrence DECORE Lookout,6/23/2019,2019,6,23,PupRearing,Afternoon,Day,Encounter,One,Unknown,Walking,Dog,Leashed,Unknown,9,Unknown,Unknown,RGodinho
4042,53.52363899,-113.5022161,SK Drive &amp; 105th,7/4/2019,2019,7,4,PupRearing,10:00:00 PM,Day,Encounter,One,Unknown,Walking,Dog,Unknown,Yes,6,Negative,Unknown,KFleming
4043,53.5239,-113.500588,SK Drive &amp; 105th,7/4/2019,2019,7,4,PupRearing,10:00:00 PM,Day,Encounter,One,Unknown,Walking,Dog,Unknown,Yes,6,Negative,Unknown,HDunsireÂ 
4044,53.49997808,-113.5652728,Brookside Hill Bike Path,7/14/2019,2019,7,14,PupRearing,9:00:00 AM,Day,Encounter,One,Unknown,Walking,Dog,Unknown,Yes,6,Unknown,Unknown,HDunsireÂ 
4045,53.53258908,-113.4842701,"paved bike trail, Mill Creek Ravine, opposite 95 Ave",7/19/2019,2019,7,19,PupRearing,7:00:00 AM,Day,Sighting,One,Unknown,OutdoorAct,Unknown,Unknown,Unknown,6,Unknown,Unknown,GLajeunesse
4046,53.528366,-113.485813,93rd ave and Scona,7/20/2019,2019,7,20,PupRearing,11:00:00 PM,Night,Sighting,One,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,HDunsireÂ 
4047,53.473976,-113.412466,"Jackson Heights neighbourhood, on the walking path between Mill Creek ravine and 44 St (approximately 41 Ave)",7/23/2019,2019,7,23,PupRearing,9:00:00 PM,Day,Encounter,Two,Yes,Walking,Dog,OffLeash,No,Unknown,Unknown,Unhealthy,TDupuis
4048,53.5247831,-113.4781332,"paved bike trail, Mill Creek Ravine, opposite 89 Ave",7/27/2019,2019,7,27,PupRearing,6:00:00 AM,Day,Sighting,One,Unknown,OutdoorAct,Unknown,Unknown,No,3,Unknown,Unhealthy,HDunsireÂ 
4049,53.46531773,-113.3741708,Wildwood acres and 34 Ave,7/20/2019,2019,7,20,PupRearing,4:00:00 PM,Day,Sighting,One,Unknown,Walking,Dog,Leashed,Unknown,3,Unknown,Unknown,MTiwari
4050,53.48334,-113.615658,In Terwillegar Off Leash Park,7/28/2019,2019,7,28,PupRearing,7:00:00 AM,Day,Sighting,One,Unknown,Unknown,Dog,Unknown,Unknown,Unknown,Unknown,Unknown,GLajeunesse
4051,53.52832913,-113.4845061,93 Ave NW &amp; 98a St,8/5/2019,2019,8,5,PupRearing,Night,Night,Sighting,One,Unknown,Unknown,Unknown,Unknown,No,0,Unknown,Healthy,SShikaze
4052,53.508977,-113.465507,"E edge of Ravine, just south of 73 ave",8/4/2019,2019,8,4,PupRearing,9:00:00 PM,Day,Sighting,Two,Unknown,Walking,Child,Unknown,Yes,3,Negative,Unknown,SRaymond
4053,53.457542,-113.400747,28 avenue and 39 street in star blanket park in treed area ,8/18/2019,2019,8,18,PupRearing,9:00:00 AM,Day,Sighting,Two,Unknown,Unknown,Unknown,Unknown,Unknown,9,Unknown,Unhealthy,TDupuis
4054,53.552975,-113.461108,8th hole of Riverside Golf course,8/19/2019,2019,8,19,PupRearing,10:00:00 AM,Day,Sighting,More,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Healthy,MElphick
4055,53.550275,-113.455659,83 St NW and Rowland Roaf,8/20/2019,2019,8,20,PupRearing,Morning,Day,Sighting,One,Unknown,HomeYard,Cat,Unknown,Unknown,Unknown,Unknown,Unknown,MElphick
4056,53.550304,-113.455671,Rowland Road and 83 St. NW,8/21/2019,2019,8,21,PupRearing,8:00:00 PM,Day,Sighting,One,Unknown,Unknown,Unknown,Unknown,No,Unknown,Positive,Unknown,OCampbell
4057,53.55023,-113.45563,83 St NW and Rowland Road,8/22/2019,2019,8,22,PupRearing,9:00:00 PM,Day,Sighting,One,Unknown,Unknown,Unknown,Unknown,No,4,Unknown,Unknown,SShikaze
4058,53.5440786,-113.4763951,101 avenue  83street ,8/13/2019,2019,8,13,PupRearing,10:00:00 AM,Day,Sighting,One,Unknown,HomeYard,Cat,Unknown,Yes,9,Negative,Unknown,ACain
4059,53.53205342,-113.4838195,"on bottom trail, Mill Creek Ravine, opposite Old Timers Cabin",8/24/2019,2019,8,24,PupRearing,6:00:00 AM,Night,Sighting,One,Unknown,Unknown,Unknown,Unknown,No,2,Unknown,Unknown,GLajeunesse
4060,53.53194109,-113.4837873,"on bottom trail, Mill Creek Ravine, opposite Old Timers Cabin",8/29/2019,2019,8,29,PupRearing,6:00:00 AM,Night,Sighting,One,Unknown,OutdoorAct,Unknown,Unknown,Unknown,1,Unknown,Unknown,HDunsireÂ 
4061,53.52734699,-113.4813733,119ave 57 street,8/30/2019,2019,8,30,PupRearing,Morning,Day,Sighting,More,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,TDupuis
4062,53.53168993,-113.4837122,"on bottom trail, Mill Creek Ravine, opposite Old Timers Cabin",8/31/2019,2019,8,31,PupRearing,7:00:00 AM,Day,Sighting,One,Unknown,OutdoorAct,Unknown,Unknown,Unknown,4,Unknown,Unknown,JButts
4063,53.52571428,-113.4940762,Queen Elizabeth Park Road,9/1/2019,2019,9,1,Dispersal,Morning,Day,Encounter,One,Unknown,Unknown,Unknown,Unknown,No,2,Unknown,Unknown,KFleming
4064,53.53,-113.48,86 st &amp; 67 ave,8/30/2019,2019,8,30,PupRearing,10:00:00 PM,Night,Encounter,Three,Unknown,HomeYard,Cat,Unknown,Yes,9,Unknown,Unknown,CRandall
4065,53.52429836,-113.5006852,"Pedestrian path between Queen E Park Road and Walterdale Hill, heading South and climbing hill to lookout",6/23/2019,2019,6,23,PupRearing,1:00:00 PM,Day,Encounter,One,Unknown,Walking,Dog,Leashed,Yes,9,Unknown,Unknown,CRandall
4066,53.53185574,-113.4837766,"on bottom trail, Mill Creek Ravine, opposite Old Timers Cabin",9/5/2019,2019,9,5,Dispersal,7:00:00 AM,Day,Sighting,One,Unknown,OutdoorAct,Unknown,Unknown,No,1,Unknown,Unknown,MTiwari
4067,53.52174067,-113.4777791,in alley behind 9652 86 Ave,9/5/2019,2019,9,5,Dispersal,8:00:00 PM,Day,Sighting,One,Unknown,HomeYard,Unknown,Unknown,No,0,Unknown,Healthy,MElphick
4068,53.550268,-113.455689,83 St and Rowland Road,9/8/2019,2019,9,8,Dispersal,4:00:00 PM,Day,Sighting,One,Unknown,HomeYard,Dog,HomeYard,Unknown,Unknown,Unknown,Unknown,CCampkin
4069,53.525345,-113.558874,91 Avenue part way up the hill to Saskatchewan Drive,9/10/2019,2019,9,10,Dispersal,5:00:00 PM,Day,Encounter,One,Unknown,Walking,Dog,OffLeash,Unknown,6,Negative,Unknown,JButts
4070,53.549643,-113.440271,106 Avenue and 74 St. NW,9/15/2019,2019,9,15,Dispersal,9:00:00 PM,Night,Sighting,One,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,MTiwari
4071,53.52294179,-113.5441584,Hawrelak Park,8/27/2019,2019,8,27,PupRearing,8:00:00 PM,Day,Encounter,One,Unknown,Walking,Dog,OffLeash,Yes,6,Unknown,Unknown,GLajeunesse
4072,53.49841265,-113.3946199,34th Street and pylypow constructed wetland,9/19/2019,2019,9,19,Dispersal,12:00:00 AM,Night,Encounter,One,Unknown,Driving,Unknown,Unknown,Yes,1,Unknown,Healthy,JButts
4073,53.52753704,-113.4822196,98th street &amp; 92nd avenue,9/13/2019,2019,9,13,Dispersal,7:00:00 PM,Day,Sighting,One,Unknown,Walking,Unknown,Unknown,Yes,2,Unknown,Unknown,OCampbell
4074,53.52739584,-113.4818645,98th street &amp; 92nd avenue,9/18/2019,2019,9,18,Dispersal,8:00:00 PM,Day,Encounter,One,Unknown,Walking,Dog,Unknown,Yes,6,Unknown,Unknown,TDupuis
4075,53.52947903,-113.5522855,Hawrelak Park ,9/21/2019,2019,9,21,Dispersal,12:00:00 PM,Day,Sighting,One,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,MTiwari
4076,53.55529733,-113.4079022,106th ave and 43rd st,9/22/2019,2019,9,22,Dispersal,Night,Night,Sighting,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Neutral,Unknown,HDunsireÂ 
4077,53.506977,-113.466602,Mill Creek Ravine off Leash area below Velodrome,9/23/2019,2019,9,23,Dispersal,8:00:00 AM,Day,Sighting,One,Unknown,Unknown,Dog,Unknown,No,3,Unknown,Unknown,HDunsireÂ 
4078,53.53454067,-113.4732033,"Gallagher Park, intersection of 95St and 96 Ave",9/17/2019,2019,9,17,Dispersal,1:00:00 PM,Day,Sighting,More,Unknown,Walking,Unknown,Unknown,Yes,4,Unknown,Healthy,MElphick
4079,53.4650938,-113.3831186,34 Avenue and 28 Street,10/4/2019,2019,10,4,Dispersal,5:00:00 PM,Day,Sighting,One,Unknown,Unknown,Unknown,Unknown,No,0,Unknown,Unhealthy,JButts
4080,53.45313,-113.458171,85st &amp; 23 Ave,10/5/2019,2019,10,5,Dispersal,11:00:00 PM,Night,Unknown,One,Unknown,Walking,Unknown,Unknown,No,3,Neutral,Unknown,CCampkin
4081,53.52438766,-113.5075517,"Coyote sighted walking up Walterdale Hill, on the south sidewalk",10/6/2019,2019,10,6,Dispersal,Afternoon,Day,Sighting,One,Unknown,Driving,Unknown,Unknown,No,Unknown,Unknown,Unknown,HDunsireÂ 
4082,53.5365781,-113.5435871,"Emily Murphy River Valley trail just west of Groat road, adjacent to the golf course ",9/19/2019,2019,9,19,Dispersal,7:00:00 PM,Day,Encounter,One,Unknown,OutdoorAct,Unknown,Unknown,Yes,6,Unknown,Unknown,JButts
4083,53.550497,-113.455695,83 St. And Rowland Road,10/9/2019,2019,10,9,Dispersal,4:00:00 PM,Day,Sighting,One,Unknown,HomeYard,Unknown,Unknown,No,0,Unknown,Unknown,OCampbell
4084,53.478155,-113.515594,111st 41 ave Edmonton,10/12/2019,2019,10,12,Dispersal,8:00:00 AM,Day,Sighting,One,Unknown,HomeYard,Unknown,Unknown,No,Unknown,Unknown,Unknown,ACain
4085,53.53480387,-113.4682456,Unknown,10/16/2019,2019,10,16,Dispersal,2:00:00 PM,Day,Sighting,One,Unknown,Unknown,Unknown,Unknown,No,4,Unknown,Unknown,MElphick
4086,53.52234246,-113.4776182,"Mill Creek Ravine, just N of the steps leading up to 84th Ave and 97th St.",10/20/2019,2019,10,20,Dispersal,5:00:00 PM,Day,Sighting,One,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Healthy,JButts
